transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,location,device_type,upi_channel,anomaly_type,risk_flag
TXN003309,2026-01-03 12:51:05,USER0819,REC0331,73.77,Utilities & Bills,Hyderabad,Android,QR,none,0
TXN006788,2026-01-03 12:55:01,USER0590,REC0183,421.76,Shopping,Kolkata,Android,App,none,0
TXN008995,2026-01-03 13:03:29,USER0530,REC0240,707.24,Food & Dining,Chennai,Android,QR,none,0
TXN004260,2026-01-03 13:05:47,USER0645,REC0479,404.5,Food & Dining,Mumbai,Android,QR,none,0
TXN004160,2026-01-03 13:12:48,USER0292,REC0460,32.71,Groceries,Delhi,Android,Collect Request,none,0
TXN005429,2026-01-03 13:16:39,USER0836,REC0159,188.23,Groceries,Pune,Android,App,none,0
TXN003119,2026-01-03 13:37:50,USER0763,REC0454,153.63,Utilities & Bills,Hyderabad,iOS,QR,none,0
TXN006761,2026-01-03 13:38:27,USER0911,REC0161,155.74,Groceries,Hyderabad,Android,QR,none,0
TXN008760,2026-01-03 13:46:24,USER0603,REC0315,89.3,Travel,Mumbai,Android,QR,none,0
TXN001180,2026-01-03 13:47:01,USER0702,REC0456,488.49,Food & Dining,Delhi,iOS,App,none,0
TXN005396,2026-01-03 13:47:03,USER0570,REC0380,180.76,Entertainment,Delhi,Android,QR,none,0
TXN006384,2026-01-03 15:06:20,USER0863,REC0239,400.0,Food & Dining,Chennai,Android,Collect Request,none,0
TXN002223,2026-01-03 15:10:40,USER0539,REC0095,602.88,Utilities & Bills,Mumbai,iOS,QR,none,0
TXN008514,2026-01-03 15:19:18,USER0714,REC0342,300.97,Utilities & Bills,Mumbai,Android,QR,none,0
TXN001590,2026-01-03 15:23:04,USER0847,REC0092,239.25,Food & Dining,Chennai,iOS,App,none,0
TXN002263,2026-01-03 15:36:20,USER0828,REC0229,119.47,Utilities & Bills,Kolkata,Android,QR,none,0
TXN006219,2026-01-03 15:38:55,USER0990,REC0316,394.55,Groceries,Delhi,Android,App,none,0
TXN006707,2026-01-03 15:39:08,USER0008,REC0135,222.4,Travel,Mumbai,Android,App,none,0
TXN004531,2026-01-03 15:48:00,USER0032,REC0486,103.46,Groceries,Hyderabad,iOS,App,none,0
TXN004275,2026-01-03 16:04:27,USER0033,REC0453,141.01,Shopping,Pune,Android,App,none,0
TXN001399,2026-01-03 16:06:36,USER0326,REC0117,263.99,Food & Dining,Chennai,Android,QR,none,0
TXN005162,2026-01-03 16:11:03,USER0057,REC0210,139.67,Utilities & Bills,Pune,Android,App,none,0
TXN001944,2026-01-03 16:41:24,USER0470,REC0378,1228.79,Groceries,Bengaluru,Android,App,none,0
TXN007485,2026-01-03 16:47:20,USER0879,REC0057,45.18,Entertainment,Kolkata,Android,QR,none,0
TXN005774,2026-01-03 16:48:11,USER0844,REC0035,345.86,Utilities & Bills,Hyderabad,Android,QR,none,0
TXN005630,2026-01-03 16:50:55,USER0919,REC0354,864.84,Food & Dining,Bengaluru,Android,QR,none,0
TXN009505,2026-01-03 17:01:07,USER0942,REC0111,408.04,Utilities & Bills,Kolkata,iOS,QR,none,0
TXN002499,2026-01-03 17:02:12,USER0377,REC0037,275.69,Utilities & Bills,Bengaluru,Android,App,none,0
TXN006369,2026-01-03 17:02:45,USER0936,REC0271,183.97,Utilities & Bills,Chennai,Android,QR,none,0
TXN001869,2026-01-03 17:14:31,USER0289,REC0362,170.94,Travel,Chennai,Android,QR,none,0
TXN008669,2026-01-03 17:15:35,USER0917,REC0319,204.53,Food & Dining,Hyderabad,Android,App,none,0
TXN003682,2026-01-03 17:18:43,USER0618,REC0398,46.23,Food & Dining,Kolkata,Android,App,none,0
TXN006666,2026-01-03 17:20:40,USER0406,REC0499,90.44,Groceries,Mumbai,Android,QR,none,0
TXN006907,2026-01-03 17:40:11,USER0509,REC0008,111.6,Food & Dining,Bengaluru,Android,App,none,0
TXN001783,2026-01-03 17:50:33,USER0756,REC0146,40.77,Utilities & Bills,Chennai,iOS,App,none,0
TXN002951,2026-01-03 17:52:17,USER0852,REC0275,805.82,Food & Dining,Pune,Android,App,none,0
TXN008621,2026-01-03 17:59:40,USER0056,REC0277,345.27,Food & Dining,Mumbai,Android,QR,none,0
TXN000821,2026-01-03 18:03:55,USER0997,REC0076,82.85,Groceries,Mumbai,Android,App,none,0
TXN009718,2026-01-03 18:54:35,USER0482,REC0157,283.98,Utilities & Bills,Chennai,Android,App,none,0
TXN003805,2026-01-03 19:05:31,USER0703,REC0356,164.54,Travel,Mumbai,iOS,QR,none,0
TXN002469,2026-01-03 19:07:31,USER0909,REC0151,185.74,Food & Dining,Kolkata,iOS,App,none,0
TXN000830,2026-01-03 19:14:14,USER0727,REC0390,661.61,Food & Dining,Kolkata,Android,App,none,0
TXN002712,2026-01-03 19:24:01,USER0637,REC0290,46.27,Utilities & Bills,Delhi,Android,QR,none,0
TXN005500,2026-01-03 19:24:12,USER0677,REC0016,381.69,Utilities & Bills,Bengaluru,Android,App,none,0
TXN006702,2026-01-03 19:24:41,USER0409,REC0449,400.54,Groceries,Pune,Android,App,none,0
TXN006917,2026-01-03 19:34:16,USER0102,REC0415,123.53,Travel,Delhi,Android,App,none,0
TXN006107,2026-01-03 19:38:42,USER0607,REC0185,145.57,Groceries,Kolkata,Android,QR,none,0
TXN002559,2026-01-03 20:08:16,USER0142,REC0264,703.73,Travel,Hyderabad,Android,QR,none,0
TXN001493,2026-01-03 20:22:09,USER0627,REC0375,299.45,Groceries,Kolkata,Android,App,none,0
TXN002261,2026-01-03 20:27:21,USER0492,REC0030,448.56,Utilities & Bills,Chennai,iOS,App,none,0
TXN000272,2026-01-03 20:33:13,USER0731,REC0194,323.54,Food & Dining,Pune,Android,App,none,0
TXN003997,2026-01-03 20:36:43,USER0499,REC0078,183.55,Shopping,Mumbai,iOS,QR,none,0
TXN004913,2026-01-03 20:49:02,USER0677,REC0043,233.11,Utilities & Bills,Chennai,Android,App,none,0
TXN000787,2026-01-03 20:50:33,USER0897,REC0090,222.4,Travel,Kolkata,Android,Collect Request,none,0
TXN005114,2026-01-03 20:52:37,USER0700,REC0392,129.03,Food & Dining,Chennai,iOS,QR,none,0
TXN003486,2026-01-03 20:53:00,USER0982,REC0228,52.09,Travel,Chennai,Android,App,none,0
TXN004645,2026-01-03 20:55:18,USER0704,REC0110,761.97,Groceries,Bengaluru,iOS,App,none,0
TXN009373,2026-01-03 21:06:05,USER0010,REC0042,1334.63,Groceries,Delhi,iOS,App,none,0
TXN004535,2026-01-03 21:13:10,USER0992,REC0075,540.32,Groceries,Bengaluru,Android,QR,none,0
TXN000429,2026-01-03 21:18:07,USER0309,REC0096,24.71,Travel,Chennai,Android,Collect Request,none,0
TXN003458,2026-01-03 21:52:40,USER0361,REC0440,459.86,Travel,Kolkata,Android,QR,none,0
TXN007011,2026-01-03 22:01:14,USER0598,REC0473,72.63,Utilities & Bills,Chennai,iOS,App,none,0
TXN007724,2026-01-03 22:08:23,USER0115,REC0246,304.15,Utilities & Bills,Pune,iOS,App,none,0
TXN001300,2026-01-03 22:10:01,USER0021,REC0240,490.06,Travel,Delhi,Android,App,none,0
TXN008676,2026-01-03 23:56:34,USER0801,REC0253,421.84,Shopping,Mumbai,Android,QR,none,0
TXN003633,2026-01-04 00:01:05,USER0104,REC0255,313.25,Travel,Bengaluru,iOS,App,none,0
TXN002203,2026-01-04 00:35:59,USER0689,REC0203,359.99,Food & Dining,Delhi,Android,QR,none,0
TXN009665,2026-01-04 01:59:55,USER0213,REC0458,143.87,Travel,Pune,Android,Collect Request,none,0
TXN008948,2026-01-04 04:04:33,USER0340,REC0298,32517.51,Groceries,Pune,Android,QR,high_value,1
TXN000902,2026-01-04 05:19:48,USER0144,REC0426,106.05,Food & Dining,Mumbai,Android,QR,none,0
TXN002322,2026-01-04 06:10:12,USER0034,REC0234,725.43,Groceries,Chennai,Android,QR,none,0
TXN005628,2026-01-04 07:25:39,USER0076,REC0100,459.14,Food & Dining,Pune,Android,App,none,0
TXN007190,2026-01-04 08:03:48,USER0454,REC0256,50.6,Entertainment,Hyderabad,Android,QR,none,0
TXN009288,2026-01-04 08:09:38,USER0122,REC0139,965.77,Shopping,Bengaluru,Android,App,none,0
TXN006901,2026-01-04 08:12:59,USER0409,REC0194,304.23,Groceries,Pune,Android,App,none,0
TXN002772,2026-01-04 08:21:15,USER0946,REC0036,141.86,Groceries,Hyderabad,Android,QR,none,0
TXN004320,2026-01-04 08:35:40,USER0490,REC0373,276.93,Shopping,Delhi,Android,App,none,0
TXN004552,2026-01-04 08:37:54,USER0617,REC0014,443.38,Groceries,Bengaluru,Android,QR,none,0
TXN007399,2026-01-04 08:50:31,USER0571,REC0436,36063.8,Entertainment,Mumbai,Android,App,high_value,1
TXN004592,2026-01-04 08:56:29,USER0032,REC0123,89.15,Entertainment,Chennai,Android,QR,none,0
TXN007689,2026-01-04 09:04:21,USER0288,REC0282,153.47,Shopping,Bengaluru,Android,App,none,0
TXN003755,2026-01-04 09:13:30,USER0268,REC0064,153.82,Food & Dining,Pune,Android,App,none,0
TXN006293,2026-01-04 09:17:27,USER0537,REC0139,263.9,Travel,Hyderabad,Android,QR,none,0
TXN006565,2026-01-04 09:21:32,USER0878,REC0201,123.5,Groceries,Pune,Android,QR,none,0
TXN007676,2026-01-04 09:31:47,USER0408,REC0300,114.23,Food & Dining,Pune,iOS,App,none,0
TXN008315,2026-01-04 09:32:51,USER0901,REC0497,455.03,Utilities & Bills,Mumbai,Android,QR,none,0
TXN004969,2026-01-04 09:38:40,USER0459,REC0077,561.61,Food & Dining,Hyderabad,iOS,App,none,0
TXN007347,2026-01-04 09:50:03,USER0345,REC0380,1014.15,Travel,Hyderabad,Android,QR,none,0
TXN001446,2026-01-04 09:51:13,USER0924,REC0433,615.17,Shopping,Chennai,iOS,App,none,0
TXN002339,2026-01-04 09:54:13,USER0031,REC0379,405.5,Utilities & Bills,Kolkata,iOS,App,none,0
TXN004458,2026-01-04 09:56:01,USER0782,REC0191,130.4,Food & Dining,Kolkata,Android,Collect Request,none,0
TXN005503,2026-01-04 09:57:17,USER0146,REC0181,893.87,Groceries,Kolkata,Android,App,none,0
TXN008882,2026-01-04 10:01:23,USER0973,REC0473,250.1,Food & Dining,Hyderabad,Android,QR,none,0
TXN006359,2026-01-04 10:02:16,USER0194,REC0051,22.44,Food & Dining,Delhi,Android,App,none,0
TXN000870,2026-01-04 10:13:23,USER0606,REC0459,358.52,Groceries,Delhi,iOS,App,none,0
TXN006564,2026-01-04 10:19:24,USER0503,REC0439,456.11,Food & Dining,Hyderabad,Android,App,none,0
TXN008645,2026-01-04 10:28:12,USER0771,REC0221,39.78,Travel,Pune,Android,QR,none,0
TXN007795,2026-01-04 10:36:18,USER0487,REC0385,89.74,Food & Dining,Bengaluru,iOS,App,velocity_burst,1
TXN001597,2026-01-04 10:40:18,USER0487,REC0036,878.51,Groceries,Bengaluru,Android,App,velocity_burst,1
TXN001652,2026-01-04 10:42:18,USER0487,REC0337,21.76,Travel,Mumbai,Android,App,velocity_burst,1
TXN005069,2026-01-04 10:57:14,USER0475,REC0080,700.19,Travel,Delhi,Android,QR,none,0
TXN004236,2026-01-04 11:02:55,USER0234,REC0448,167.17,Shopping,Kolkata,Android,App,none,0
TXN000817,2026-01-04 11:08:56,USER0664,REC0130,212.54,Groceries,Kolkata,Android,QR,none,0
TXN004945,2026-01-04 11:09:40,USER0345,REC0441,42.04,Shopping,Delhi,Android,App,none,0
TXN006744,2026-01-04 11:13:29,USER0249,REC0497,109.4,Shopping,Hyderabad,Android,QR,none,0
TXN001452,2026-01-04 11:14:38,USER0714,REC0061,1302.93,Utilities & Bills,Chennai,Android,App,none,0
TXN004194,2026-01-04 11:18:17,USER0168,REC0380,28.57,Shopping,Mumbai,Android,QR,none,0
TXN002764,2026-01-04 11:19:36,USER0455,REC0407,57.99,Shopping,Kolkata,iOS,Collect Request,none,0
TXN002371,2026-01-04 11:21:19,USER0595,REC0485,124.5,Groceries,Pune,Android,App,none,0
TXN000056,2026-01-04 11:27:09,USER0715,REC0036,210.46,Food & Dining,Mumbai,Android,App,none,0
TXN002728,2026-01-04 11:27:38,USER0735,REC0414,456.32,Groceries,Pune,Android,QR,none,0
TXN007772,2026-01-04 11:42:27,USER0106,REC0120,114.25,Shopping,Kolkata,Android,App,none,0
TXN006445,2026-01-04 11:43:17,USER0756,REC0486,127.19,Food & Dining,Hyderabad,iOS,QR,none,0
TXN002881,2026-01-04 11:46:08,USER0637,REC0226,154.38,Food & Dining,Bengaluru,Android,App,none,0
TXN006510,2026-01-04 11:52:06,USER0538,REC0079,585.5,Shopping,Mumbai,Android,Collect Request,none,0
TXN002522,2026-01-04 12:04:30,USER0377,REC0137,253.06,Food & Dining,Chennai,Android,QR,none,0
TXN003545,2026-01-04 12:23:35,USER0306,REC0180,403.45,Food & Dining,Hyderabad,Android,App,none,0
TXN009187,2026-01-04 12:31:39,USER0286,REC0196,689.23,Entertainment,Delhi,Android,QR,none,0
TXN003240,2026-01-04 12:46:20,USER0949,REC0150,298.3,Utilities & Bills,Hyderabad,Android,App,none,0
TXN005740,2026-01-04 12:46:46,USER0215,REC0055,341.66,Utilities & Bills,Delhi,Android,QR,none,0
TXN000562,2026-01-04 12:48:03,USER0009,REC0290,58.94,Utilities & Bills,Bengaluru,Android,App,none,0
TXN006577,2026-01-04 12:59:38,USER0341,REC0366,39251.46,Travel,Hyderabad,Android,Collect Request,high_value,1
TXN008569,2026-01-04 13:01:07,USER0175,REC0035,683.34,Utilities & Bills,Bengaluru,Android,App,none,0
TXN006352,2026-01-04 13:01:55,USER0171,REC0356,924.74,Shopping,Hyderabad,Android,QR,none,0
TXN006886,2026-01-04 13:06:58,USER0967,REC0404,1050.02,Groceries,Hyderabad,Android,App,none,0
TXN007382,2026-01-04 13:16:24,USER0085,REC0357,211.51,Food & Dining,Chennai,Android,App,none,0
TXN008253,2026-01-04 13:20:39,USER0778,REC0399,792.19,Travel,Pune,Android,App,none,0
TXN005467,2026-01-04 13:26:23,USER0214,REC0354,390.45,Groceries,Chennai,Android,Collect Request,none,0
TXN006279,2026-01-04 13:26:44,USER0959,REC0472,821.52,Food & Dining,Kolkata,Android,QR,none,0
TXN003320,2026-01-04 13:26:49,USER0744,REC0071,123.31,Shopping,Kolkata,Android,App,none,0
TXN006706,2026-01-04 13:34:11,USER0931,REC0164,769.1,Utilities & Bills,Kolkata,iOS,QR,none,0
TXN009346,2026-01-04 13:54:41,USER0202,REC0282,548.65,Utilities & Bills,Chennai,Android,App,none,0
TXN004003,2026-01-04 14:05:03,USER0724,REC0450,318.62,Food & Dining,Mumbai,Android,QR,none,0
TXN003880,2026-01-04 14:05:33,USER0807,REC0004,676.18,Groceries,Chennai,Android,App,none,0
TXN009136,2026-01-04 14:10:39,USER0649,REC0423,664.33,Shopping,Hyderabad,Android,App,none,0
TXN004596,2026-01-04 14:23:52,USER0226,REC0018,30.77,Shopping,Bengaluru,iOS,App,none,0
TXN008028,2026-01-04 14:38:11,USER0431,REC0299,66.71,Shopping,Kolkata,Android,QR,none,0
TXN009825,2026-01-04 14:40:22,USER0166,REC0013,1013.51,Food & Dining,Kolkata,Android,App,none,0
TXN007111,2026-01-04 14:43:17,USER0940,REC0488,543.25,Groceries,Hyderabad,Android,QR,none,0
TXN002866,2026-01-04 14:49:06,USER0084,REC0133,152.59,Travel,Mumbai,iOS,App,none,0
TXN008741,2026-01-04 15:17:00,USER0137,REC0219,84.01,Utilities & Bills,Hyderabad,Android,App,none,0
TXN000663,2026-01-04 15:28:26,USER0201,REC0084,106.13,Food & Dining,Kolkata,iOS,App,none,0
TXN000811,2026-01-04 15:45:00,USER0962,REC0199,123.18,Shopping,Hyderabad,Android,App,none,0
TXN004092,2026-01-04 15:59:04,USER0103,REC0153,35.94,Shopping,Kolkata,Android,App,none,0
TXN004304,2026-01-04 16:04:50,USER0579,REC0272,274.3,Travel,Bengaluru,iOS,App,none,0
TXN000844,2026-01-04 16:12:30,USER0072,REC0281,769.93,Food & Dining,Mumbai,Android,App,none,0
TXN001240,2026-01-04 16:18:29,USER0784,REC0408,252.04,Food & Dining,Mumbai,Android,QR,none,0
TXN009353,2026-01-04 16:41:30,USER0858,REC0109,111.5,Travel,Pune,Android,App,none,0
TXN006520,2026-01-04 16:44:22,USER0904,REC0342,312.75,Food & Dining,Kolkata,Android,Collect Request,none,0
TXN001683,2026-01-04 16:46:42,USER0709,REC0192,1241.82,Groceries,Kolkata,Android,QR,none,0
TXN000117,2026-01-04 16:59:06,USER0784,REC0100,125.1,Entertainment,Hyderabad,Android,QR,none,0
TXN008286,2026-01-04 17:15:49,USER0074,REC0357,141.72,Utilities & Bills,Mumbai,Android,App,none,0
TXN001099,2026-01-04 17:38:30,USER0369,REC0388,56.98,Food & Dining,Hyderabad,iOS,QR,none,0
TXN004299,2026-01-04 17:43:14,USER0480,REC0212,974.28,Shopping,Kolkata,Android,QR,none,0
TXN006268,2026-01-04 18:21:41,USER0296,REC0207,415.71,Groceries,Chennai,iOS,QR,none,0
TXN008079,2026-01-04 18:21:53,USER0897,REC0262,478.19,Shopping,Pune,Android,App,none,0
TXN005002,2026-01-04 18:27:32,USER0402,REC0322,157.63,Travel,Kolkata,Android,QR,none,0
TXN001019,2026-01-04 18:31:18,USER0812,REC0433,275.7,Groceries,Pune,iOS,App,none,0
TXN005838,2026-01-04 18:35:05,USER0781,REC0203,171.93,Utilities & Bills,Chennai,Android,App,none,0
TXN001871,2026-01-04 18:37:21,USER0766,REC0452,995.44,Utilities & Bills,Kolkata,Android,QR,none,0
TXN009492,2026-01-04 18:38:46,USER0484,REC0169,38390.49,Groceries,Pune,iOS,QR,high_value,1
TXN002038,2026-01-04 18:42:19,USER0030,REC0314,432.79,Groceries,Chennai,Android,QR,none,0
TXN007868,2026-01-04 18:45:40,USER0962,REC0020,203.24,Food & Dining,Hyderabad,iOS,App,none,0
TXN008552,2026-01-04 19:00:42,USER0748,REC0144,176.8,Entertainment,Kolkata,iOS,App,none,0
TXN000970,2026-01-04 19:06:48,USER0821,REC0024,228.55,Utilities & Bills,Hyderabad,iOS,App,none,0
TXN004189,2026-01-04 19:07:59,USER0867,REC0129,637.44,Food & Dining,Mumbai,Android,QR,none,0
TXN009541,2026-01-04 19:20:26,USER0501,REC0439,114.67,Food & Dining,Pune,Android,App,none,0
TXN000250,2026-01-04 19:29:45,USER0714,REC0035,33.96,Food & Dining,Bengaluru,Android,QR,none,0
TXN006908,2026-01-04 19:50:47,USER0895,REC0310,434.45,Utilities & Bills,Hyderabad,iOS,QR,none,0
TXN002630,2026-01-04 20:04:50,USER0942,REC0122,971.21,Utilities & Bills,Delhi,iOS,Collect Request,none,0
TXN001266,2026-01-04 20:08:19,USER0330,REC0484,202.08,Food & Dining,Hyderabad,Android,QR,none,0
TXN005134,2026-01-04 20:14:25,USER0530,REC0202,27.74,Food & Dining,Kolkata,Android,QR,none,0
TXN000328,2026-01-04 21:21:45,USER0644,REC0094,32.42,Groceries,Kolkata,Android,App,none,0
TXN000147,2026-01-04 21:50:28,USER0525,REC0303,143.09,Shopping,Mumbai,iOS,QR,none,0
TXN004751,2026-01-04 22:37:57,USER0190,REC0167,688.26,Food & Dining,Mumbai,Android,QR,none,0
TXN009701,2026-01-04 22:38:11,USER0682,REC0162,132.48,Food & Dining,Delhi,Android,QR,none,0
TXN009349,2026-01-04 22:51:50,USER0656,REC0433,39.4,Food & Dining,Hyderabad,Android,App,none,0
TXN001909,2026-01-04 23:12:55,USER0508,REC0140,709.69,Food & Dining,Hyderabad,iOS,App,none,0
TXN002488,2026-01-05 03:00:22,USER0148,REC0120,51.54,Shopping,Mumbai,iOS,QR,none,0
TXN007161,2026-01-05 04:14:03,USER0494,REC0325,154.02,Food & Dining,Kolkata,Android,QR,none,0
TXN001976,2026-01-05 05:34:13,USER0758,REC0436,50.63,Entertainment,Delhi,Android,App,none,0
TXN001270,2026-01-05 05:45:17,USER0554,REC0457,458.16,Food & Dining,Pune,Android,QR,none,0
TXN004329,2026-01-05 06:45:05,USER0910,REC0427,346.27,Shopping,Bengaluru,iOS,App,none,0
TXN001267,2026-01-05 07:25:07,USER0026,REC0085,482.48,Entertainment,Hyderabad,Android,App,none,0
TXN004341,2026-01-05 07:32:18,USER0408,REC0144,113.13,Food & Dining,Pune,Android,App,none,0
TXN005219,2026-01-05 07:37:38,USER0952,REC0151,100.87,Food & Dining,Chennai,Android,QR,none,0
TXN009082,2026-01-05 08:02:16,USER0264,REC0325,30.45,Utilities & Bills,Bengaluru,iOS,App,none,0
TXN006192,2026-01-05 08:07:51,USER0691,REC0180,38.02,Travel,Kolkata,iOS,Collect Request,none,0
TXN004770,2026-01-05 08:09:57,USER0007,REC0406,719.12,Groceries,Hyderabad,Android,QR,none,0
TXN003452,2026-01-05 08:25:00,USER0148,REC0272,35.4,Groceries,Kolkata,Android,App,none,0
TXN003338,2026-01-05 08:29:12,USER0031,REC0169,447.77,Travel,Bengaluru,Android,QR,none,0
TXN006205,2026-01-05 08:32:29,USER0549,REC0113,631.59,Utilities & Bills,Kolkata,Android,QR,none,0
TXN009884,2026-01-05 08:41:31,USER0641,REC0075,44.91,Utilities & Bills,Kolkata,Android,App,none,0
TXN004776,2026-01-05 08:41:38,USER0276,REC0353,164.25,Utilities & Bills,Chennai,iOS,QR,none,0
TXN006828,2026-01-05 09:00:23,USER0265,REC0277,158.42,Groceries,Delhi,Android,QR,none,0
TXN005093,2026-01-05 09:31:49,USER0437,REC0368,60.88,Utilities & Bills,Kolkata,Android,App,none,0
TXN009893,2026-01-05 09:33:38,USER0753,REC0361,174.28,Entertainment,Bengaluru,iOS,App,none,0
TXN008789,2026-01-05 09:40:17,USER0187,REC0038,68.25,Groceries,Bengaluru,Android,App,none,0
TXN003852,2026-01-05 09:59:01,USER0135,REC0399,1184.21,Entertainment,Bengaluru,Android,App,none,0
TXN000848,2026-01-05 10:00:14,USER0896,REC0279,33579.52,Food & Dining,Mumbai,iOS,QR,high_value,1
TXN008265,2026-01-05 10:50:15,USER0947,REC0230,126.69,Food & Dining,Delhi,Android,QR,none,0
TXN006809,2026-01-05 10:50:42,USER0927,REC0308,187.38,Entertainment,Hyderabad,Android,QR,none,0
TXN000546,2026-01-05 11:04:00,USER0698,REC0090,76.47,Entertainment,Pune,iOS,App,none,0
TXN000887,2026-01-05 11:27:01,USER0560,REC0266,543.72,Shopping,Bengaluru,iOS,QR,none,0
TXN001464,2026-01-05 11:32:17,USER0492,REC0145,42143.35,Groceries,Bengaluru,iOS,QR,high_value,1
TXN001983,2026-01-05 11:43:51,USER0920,REC0407,97.78,Utilities & Bills,Bengaluru,Android,QR,none,0
TXN004127,2026-01-05 11:50:29,USER0135,REC0313,270.16,Entertainment,Mumbai,Android,QR,none,0
TXN004724,2026-01-05 12:02:52,USER0632,REC0343,651.02,Groceries,Mumbai,Android,App,none,0
TXN005646,2026-01-05 12:24:27,USER0970,REC0222,219.59,Entertainment,Pune,Android,QR,none,0
TXN000397,2026-01-05 12:26:21,USER0611,REC0010,347.25,Shopping,Hyderabad,iOS,QR,none,0
TXN007290,2026-01-05 12:36:29,USER0031,REC0191,150.06,Groceries,Mumbai,Android,QR,none,0
TXN007396,2026-01-05 12:40:44,USER0288,REC0125,2738.28,Groceries,Hyderabad,Android,App,none,0
TXN006885,2026-01-05 12:59:14,USER0700,REC0414,302.56,Food & Dining,Chennai,Android,QR,none,0
TXN005548,2026-01-05 13:13:00,USER0945,REC0231,501.7,Groceries,Bengaluru,Android,App,none,0
TXN004347,2026-01-05 13:13:28,USER0648,REC0220,40.6,Groceries,Chennai,Android,App,none,0
TXN003800,2026-01-05 13:26:48,USER0233,REC0159,495.25,Utilities & Bills,Pune,Android,App,none,0
TXN005680,2026-01-05 13:43:31,USER0831,REC0053,160.21,Utilities & Bills,Kolkata,Android,App,none,0
TXN005622,2026-01-05 13:51:53,USER0946,REC0175,622.54,Utilities & Bills,Hyderabad,iOS,QR,none,0
TXN001781,2026-01-05 13:59:02,USER0590,REC0067,43.91,Food & Dining,Delhi,Android,App,none,0
TXN003363,2026-01-05 14:08:15,USER0137,REC0175,44.3,Food & Dining,Chennai,Android,App,none,0
TXN008708,2026-01-05 14:11:33,USER0431,REC0499,547.72,Food & Dining,Pune,Android,App,none,0
TXN007965,2026-01-05 14:26:35,USER0579,REC0100,245.56,Shopping,Mumbai,Android,QR,none,0
TXN001453,2026-01-05 14:45:05,USER0445,REC0370,345.12,Groceries,Kolkata,iOS,QR,none,0
TXN007911,2026-01-05 15:04:45,USER0272,REC0489,157.36,Food & Dining,Bengaluru,iOS,QR,none,0
TXN007954,2026-01-05 15:08:53,USER0076,REC0232,1346.17,Food & Dining,Bengaluru,iOS,Collect Request,none,0
TXN000542,2026-01-05 15:19:45,USER0951,REC0379,292.8,Utilities & Bills,Kolkata,Android,App,none,0
TXN003871,2026-01-05 15:34:08,USER0351,REC0012,1027.84,Entertainment,Kolkata,Android,App,none,0
TXN005012,2026-01-05 15:38:45,USER0914,REC0138,459.25,Groceries,Mumbai,Android,QR,none,0
TXN002505,2026-01-05 15:42:33,USER0679,REC0157,207.47,Groceries,Bengaluru,Android,QR,none,0
TXN006612,2026-01-05 15:44:46,USER0493,REC0228,214.7,Shopping,Pune,iOS,QR,none,0
TXN006313,2026-01-05 16:04:50,USER0759,REC0317,121.26,Shopping,Mumbai,iOS,QR,none,0
TXN001286,2026-01-05 16:20:37,USER0811,REC0381,174.61,Travel,Kolkata,Android,QR,none,0
TXN003617,2026-01-05 16:31:59,USER0622,REC0012,400.28,Entertainment,Mumbai,Android,App,none,0
